time, palm_pos, vel, avg_vel, avg_vel_schm, avg_acc, avg_acc_schm
1542730344.666631, 215.976746, 575.591309, 4.089296, 20.000000, 3838.955774, 3838.955774
1542730344.671929, 215.976746, 575.591309, 43.225809, 43.225809, 3913.651283, 3913.651283
1542730344.677765, 220.654037, 426.181213, 82.262246, 82.262246, 3903.643731, 3903.643731
1542730344.683401, 220.654037, 426.181213, 121.314079, 121.314079, 3905.183285, 3905.183285
1542730344.688767, 220.654037, 426.181213, 160.194495, 160.194495, 3888.041619, 3888.041619
1542730344.694182, 220.654037, 426.181213, 198.476261, 198.476261, 3828.176581, 3828.176581
1542730344.699613, 223.675247, 304.197693, 235.527152, 235.527152, 3705.089135, 3705.089135
1542730344.705170, 223.675247, 304.197693, 271.384687, 271.384687, 3585.753431, 3585.753431
1542730344.711030, 223.675247, 304.197693, 305.752949, 305.752949, 3436.826218, 3436.826218
1542730344.716862, 223.675247, 304.197693, 338.321635, 338.321635, 3256.868593, 3256.868593
1542730344.723275, 224.027054, 168.327637, 368.500633, 368.500633, 3017.899864, 3017.899864
1542730344.729103, 224.027054, 168.327637, 396.427640, 396.427640, 2792.700643, 2792.700643
1542730344.734811, 217.895615, -72.811493, 421.064234, 421.064234, 2463.659416, 2463.659416
1542730344.740725, 217.895615, -72.811493, 442.995408, 442.995408, 2193.117359, 2193.117359
1542730344.746009, 217.895615, -72.811493, 462.007464, 462.007464, 1901.205641, 1901.205641
1542730344.751939, 217.895615, -72.811493, 477.672151, 477.672151, 1566.468703, 1566.468703
1542730344.757384, 211.666840, -201.946136, 489.739686, 489.739686, 1206.753517, 1206.753517
1542730344.763236, 211.666840, -201.946136, 498.456922, 498.456922, 871.723612, 871.723612
1542730344.769100, 211.666840, -201.946136, 503.418324, 503.418324, 496.140124, 496.140124
1542730344.774638, 207.440842, -217.189209, 504.856446, 504.856446, 143.812215, 150.000000
1542730344.780978, 207.440842, -217.189209, 502.820262, 502.820262, -203.618421, -203.618421
1542730344.786517, 207.440842, -217.189209, 497.015482, 497.015482, -580.477972, -580.477972
1542730344.791878, 200.961014, -284.314484, 487.682469, 487.682469, -933.301292, -933.301292
1542730344.797169, 200.961014, -284.314484, 475.135079, 475.135079, -1254.738950, -1254.738950
1542730344.803277, 200.961014, -284.314484, 459.545419, 459.545419, -1558.966073, -1558.966073
1542730344.808715, 194.843048, -310.019623, 440.703611, 440.703611, -1884.180718, -1884.180718
1542730344.814050, 194.843048, -310.019623, 419.255494, 419.255494, -2144.811718, -2144.811718
1542730344.820394, 194.843048, -310.019623, 395.468205, 395.468205, -2378.728888, -2378.728888
1542730344.825955, 194.843048, -310.019623, 369.029330, 369.029330, -2643.887501, -2643.887501
1542730344.832169, 187.207489, -363.329651, 340.664110, 340.664110, -2836.522003, -2836.522003
1542730344.838035, 187.207489, -363.329651, 310.819376, 310.819376, -2984.473474, -2984.473474
1542730344.843302, 187.207489, -363.329651, 279.810430, 279.810430, -3100.894529, -3100.894529
1542730344.849186, 177.944412, -423.446411, 247.802224, 247.802224, -3200.820675, -3200.820675
1542730344.854716, 177.944412, -423.446411, 215.293643, 215.293643, -3250.858111, -3250.858111
1542730344.860975, 167.675446, -504.830353, 181.653067, 181.653067, -3364.057568, -3364.057568
1542730344.866894, 167.675446, -504.830353, 148.066118, 148.066118, -3358.694906, -3358.694906
1542730344.872498, 167.675446, -504.830353, 114.770906, 114.770906, -3329.521158, -3329.521158
1542730344.877771, 167.675446, -504.830353, 80.958008, 80.958008, -3381.289779, -3381.289779
1542730344.883101, 156.223373, -566.325562, 47.584369, 47.584369, -3337.363961, -3337.363961
1542730344.888402, 156.223373, -566.325562, 14.926245, 20.000000, -3265.812395, -3265.812395
1542730344.894878, 156.223373, -566.325562, -17.105515, -20.000000, -3203.175984, -3203.175984
1542730344.900767, 145.875992, -569.021118, -48.292286, -48.292286, -3118.677114, -3118.677114
1542730344.906159, 145.875992, -569.021118, -78.584311, -78.584311, -3029.202463, -3029.202463
1542730344.912125, 145.875992, -569.021118, -107.775856, -107.775856, -2919.154537, -2919.154537
1542730344.917995, 137.155304, -528.109924, -135.897093, -135.897093, -2812.123673, -2812.123673
1542730344.923307, 137.155304, -528.109924, -163.042062, -163.042062, -2714.496878, -2714.496878
1542730344.928930, 137.155304, -528.109924, -188.995906, -188.995906, -2595.384442, -2595.384442
1542730344.934841, 137.155304, -528.109924, -213.945439, -213.945439, -2494.953256, -2494.953256
1542730344.940319, 129.918854, -466.965790, -237.724695, -237.724695, -2377.925593, -2377.925593
1542730344.946137, 129.918854, -466.965790, -260.140897, -260.140897, -2241.620207, -2241.620207
1542730344.951376, 129.918854, -466.965790, -281.534830, -281.534830, -2139.393376, -2139.393376
1542730344.957561, 126.587769, -332.788574, -301.533464, -301.533464, -1999.863318, -1999.863318
1542730344.962798, 126.587769, -332.788574, -320.071246, -320.071246, -1853.778246, -1853.778246
1542730344.968882, 126.587769, -332.788574, -337.516160, -337.516160, -1744.491350, -1744.491350
1542730344.974297, 125.296822, -208.350052, -353.493200, -353.493200, -1597.704094, -1597.704094
1542730344.979598, 125.296822, -208.350052, -368.313124, -368.313124, -1481.992343, -1481.992343
1542730344.985687, 125.403961, -106.573196, -381.593382, -381.593382, -1328.025842, -1328.025842
1542730344.991066, 125.403961, -106.573196, -393.343116, -393.343116, -1174.973354, -1174.973354
1542730344.996903, 125.403961, -106.573196, -403.799099, -403.799099, -1045.598315, -1045.598315
1542730345.002718, 125.403961, -106.573196, -412.922919, -412.922919, -912.382014, -912.382014
1542730345.008316, 128.254700, 19.753109, -419.953713, -419.953713, -703.079363, -703.079363
1542730345.013637, 128.254700, 19.753109, -425.562014, -425.562014, -560.830137, -560.830137
1542730345.019342, 128.254700, 19.753109, -429.005219, -429.005219, -344.320469, -344.320469
1542730345.024729, 135.093262, 193.392502, -430.381066, -430.381066, -137.584686, -150.000000
1542730345.030798, 135.093262, 193.392502, -430.078940, -430.078940, 30.212604, 150.000000
1542730345.036272, 135.093262, 193.392502, -428.014012, -428.014012, 206.492764, 206.492764
1542730345.042092, 135.093262, 193.392502, -423.756856, -423.756856, 425.715628, 425.715628
1542730345.048320, 145.044479, 363.113495, -417.132357, -417.132357, 662.449872, 662.449872
1542730345.054043, 145.044479, 363.113495, -408.551922, -408.551922, 858.043512, 858.043512
1542730345.060010, 155.992966, 478.294128, -397.606455, -397.606455, 1094.546650, 1094.546650
1542730345.065843, 155.992966, 478.294128, -384.620584, -384.620584, 1298.587104, 1298.587104
1542730345.072494, 155.992966, 478.294128, -369.577032, -369.577032, 1504.355245, 1504.355245
1542730345.078141, 155.992966, 478.294128, -352.297514, -352.297514, 1727.951789, 1727.951789
1542730345.083493, 155.992966, 478.294128, -332.997711, -332.997711, 1929.980345, 1929.980345
1542730345.089019, 166.826706, 516.008301, -311.635157, -311.635157, 2136.255310, 2136.255310
1542730345.094556, 166.826706, 516.008301, -288.327840, -288.327840, 2330.731769, 2330.731769
1542730345.099973, 166.826706, 516.008301, -263.253598, -263.253598, 2507.424211, 2507.424211
1542730345.105576, 174.997574, 505.050476, -236.577613, -236.577613, 2667.598469, 2667.598469
1542730345.111787, 174.997574, 505.050476, -208.432033, -208.432033, 2814.557980, 2814.557980
1542730345.117596, 182.579437, 456.804199, -178.984169, -178.984169, 2944.786412, 2944.786412
1542730345.122909, 182.579437, 456.804199, -148.449243, -148.449243, 3053.492600, 3053.492600
1542730345.128154, 182.579437, 456.804199, -117.051138, -117.051138, 3139.810496, 3139.810496
1542730345.134137, 187.312134, 371.307495, -85.091407, -85.091407, 3195.973116, 3195.973116
1542730345.140173, 187.312134, 371.307495, -52.745163, -52.745163, 3234.624353, 3234.624353
1542730345.146011, 187.312134, 371.307495, -20.039455, -20.039455, 3270.570879, 3270.570879
1542730345.151319, 190.298431, 273.157104, 12.285823, 20.000000, 3232.527743, 3232.527743
1542730345.157047, 190.298431, 273.157104, 44.245986, 44.245986, 3196.016320, 3196.016320
1542730345.162385, 190.298431, 273.157104, 75.579219, 75.579219, 3133.323261, 3133.323261
1542730345.168193, 191.522476, 175.516357, 105.939744, 105.939744, 3036.052555, 3036.052555
1542730345.173411, 191.522476, 175.516357, 135.189855, 135.189855, 2925.011048, 2925.011048
1542730345.178784, 191.522476, 175.516357, 163.098274, 163.098274, 2790.841955, 2790.841955
1542730345.184438, 191.522476, 175.516357, 189.462369, 189.462369, 2636.409492, 2636.409492
1542730345.189958, 192.193069, 108.952309, 213.905149, 213.905149, 2444.278035, 2444.278035
1542730345.195216, 192.193069, 108.952309, 236.443187, 236.443187, 2253.803794, 2253.803794
1542730345.200598, 192.193069, 108.952309, 256.814123, 256.814123, 2037.093579, 2037.093579
1542730345.205900, 192.250687, 59.135048, 274.870847, 274.870847, 1805.672399, 1805.672399
1542730345.211683, 192.250687, 59.135048, 290.656185, 290.656185, 1578.533821, 1578.533821
1542730345.217529, 192.250687, 59.135048, 304.105950, 304.105950, 1344.976462, 1344.976462
1542730345.222967, 192.250687, 59.135048, 315.017388, 315.017388, 1091.143748, 1091.143748
1542730345.228312, 192.225586, 30.379059, 323.475468, 323.475468, 845.808008, 845.808008
1542730345.233724, 192.225586, 30.379059, 329.588743, 329.588743, 611.327527, 611.327527
1542730345.239597, 192.225586, 30.379059, 333.034488, 333.034488, 344.574556, 344.574556
1542730345.245427, 192.072388, 11.910167, 334.198434, 334.198434, 116.394552, 150.000000
1542730345.250913, 192.072388, 11.910167, 333.229988, 333.229988, -96.844595, -150.000000
1542730345.256772, 192.072388, 11.910167, 329.901440, 329.901440, -332.854798, -332.854798
1542730345.262278, 191.813705, -0.550980, 324.653021, 324.653021, -524.841916, -524.841916
1542730345.268510, 191.813705, -0.550980, 317.677386, 317.677386, -697.563456, -697.563456
1542730345.274358, 191.813705, -0.550980, 308.865606, 308.865606, -881.178043, -881.178043
1542730345.279733, 191.500488, -8.528709, 298.659032, 298.659032, -1020.657364, -1020.657364
1542730345.285354, 191.500488, -8.528709, 287.281102, 287.281102, -1137.793062, -1137.793062
1542730345.291199, 191.500488, -8.528709, 274.586287, 274.586287, -1269.481491, -1269.481491
1542730345.298153, 191.078705, -15.556004, 261.104126, 261.104126, -1348.216087, -1348.216087
1542730345.304615, 191.078705, -15.556004, 247.062835, 247.062835, -1404.129092, -1404.129092
1542730345.310439, 191.078705, -15.556004, 232.177984, 232.177984, -1488.485091, -1488.485091
1542730345.316444, 190.232956, -30.257257, 217.063873, 217.063873, -1511.411110, -1511.411110
1542730345.322459, 190.232956, -30.257257, 201.934452, 201.934452, -1512.942049, -1512.942049
1542730345.328287, 190.232956, -30.257257, 186.959596, 186.959596, -1497.485657, -1497.485657
1542730345.334125, 189.194092, -41.675343, 171.816343, 171.816343, -1514.325287, -1514.325287
1542730345.339398, 189.194092, -41.675343, 157.057755, 157.057755, -1475.858751, -1475.858751
1542730345.344785, 189.194092, -41.675343, 142.488991, 142.488991, -1456.876447, -1456.876447
1542730345.350113, 189.194092, -41.675343, 128.493586, 128.493586, -1399.540490, -1399.540490
1542730345.355838, 188.353119, -46.063671, 115.113954, 115.113954, -1337.963236, -1337.963236
1542730345.361227, 188.353119, -46.063671, 102.405328, 102.405328, -1270.862610, -1270.862610
1542730345.367047, 188.353119, -46.063671, 90.398872, 90.398872, -1200.645570, -1200.645570
1542730345.372399, 187.295578, -51.962811, 78.989127, 78.989127, -1140.974482, -1140.974482
1542730345.377711, 187.295578, -51.962811, 68.293788, 68.293788, -1069.533932, -1069.533932
1542730345.383053, 187.295578, -51.962811, 58.297661, 58.297661, -999.612682, -999.612682
1542730345.388347, 186.263123, -54.423424, 48.999230, 48.999230, -929.843073, -929.843073
1542730345.393634, 186.263123, -54.423424, 40.340768, 40.340768, -865.846266, -865.846266
1542730345.399403, 186.263123, -54.423424, 32.416865, 32.416865, -792.390303, -792.390303
1542730345.404731, 184.932083, -63.508778, 25.028033, 25.028033, -738.883185, -738.883185
1542730345.410062, 184.932083, -63.508778, 18.149073, 20.000000, -687.895963, -687.895963
1542730345.416350, 184.932083, -63.508778, 11.967257, 20.000000, -618.181618, -618.181618
1542730345.421962, 183.839447, -62.060493, 6.206717, 20.000000, -576.053974, -576.053974
1542730345.427421, 183.839447, -62.060493, 0.814675, 20.000000, -539.204175, -539.204175
1542730345.432791, 183.839447, -62.060493, -3.980138, -20.000000, -479.481341, -479.481341
1542730345.438630, 183.839447, -62.060493, -8.482145, -20.000000, -450.200728, -450.200728
1542730345.444206, 182.852371, -58.594196, -12.718332, -20.000000, -423.618625, -423.618625
1542730345.449610, 182.852371, -58.594196, -16.456822, -20.000000, -373.849004, -373.849004
1542730345.455510, 182.023056, -52.491508, -19.967893, -20.000000, -351.107103, -351.107103
1542730345.461062, 182.023056, -52.491508, -23.287181, -23.287181, -331.928812, -331.928812
1542730345.466369, 182.023056, -52.491508, -26.435241, -26.435241, -314.806048, -314.806048
1542730345.472672, 182.023056, -52.491508, -29.243264, -29.243264, -280.802247, -280.802247
1542730345.478284, 181.204391, -49.090683, -31.893591, -31.893591, -265.032692, -265.032692
1542730345.483826, 181.204391, -49.090683, -34.404517, -34.404517, -251.092616, -251.092616
1542730345.489761, 181.204391, -49.090683, -36.643077, -36.643077, -223.855992, -223.855992
1542730345.495118, 179.987625, -57.322552, -38.769324, -38.769324, -212.624754, -212.624754
1542730345.500470, 179.987625, -57.322552, -40.762993, -40.762993, -199.366857, -199.366857
1542730345.505876, 179.987625, -57.322552, -42.629441, -42.629441, -186.644778, -186.644778
1542730345.511515, 179.987625, -57.322552, -44.293171, -44.293171, -166.373003, -166.373003
1542730345.516834, 179.987625, -57.322552, -45.835451, -45.835451, -154.228032, -154.228032
1542730345.522217, 179.987625, -57.322552, -47.259792, -47.259792, -142.434078, -150.000000
1542730345.527569, 179.987625, -57.322552, -48.518394, -48.518394, -125.860187, -150.000000
1542730345.532955, 178.955383, -36.568913, -49.607268, -49.607268, -108.887413, -150.000000
1542730345.538209, 178.955383, -36.568913, -50.584803, -50.584803, -97.753572, -150.000000
1542730345.543620, 178.955383, -36.568913, -51.415486, -51.415486, -83.068249, -150.000000
1542730345.549002, 177.498291, -57.721134, -52.191168, -52.191168, -77.568243, -150.000000
1542730345.554709, 177.498291, -57.721134, -52.857002, -52.857002, -66.583400, -150.000000
1542730345.560553, 177.498291, -57.721134, -53.397789, -53.397789, -54.078614, -150.000000
1542730345.565753, 175.415146, -85.077133, -53.918728, -53.918728, -52.093923, -150.000000
1542730345.571113, 175.415146, -85.077133, -54.357170, -54.357170, -43.844187, -150.000000
1542730345.576509, 175.415146, -85.077133, -54.710393, -54.710393, -35.322363, -150.000000
1542730345.581729, 175.415146, -85.077133, -55.014720, -55.014720, -30.432674, -150.000000
1542730345.587145, 173.685059, -87.206032, -55.293787, -55.293787, -27.906690, -150.000000
1542730345.592707, 173.685059, -87.206032, -55.518037, -55.518037, -22.425036, -150.000000
1542730345.598847, 172.453461, -80.986900, -55.743523, -55.743523, -22.548594, -150.000000
1542730345.604728, 172.453461, -80.986900, -55.968391, -55.968391, -22.486783, -150.000000
1542730345.610138, 172.453461, -80.986900, -56.224007, -56.224007, -25.561583, -150.000000
1542730345.615597, 170.961349, -81.723526, -56.490436, -56.490436, -26.642881, -150.000000
1542730345.620808, 170.961349, -81.723526, -56.810524, -56.810524, -32.008794, -150.000000
1542730345.626133, 170.961349, -81.723526, -57.190606, -57.190606, -38.008210, -150.000000
1542730345.631534, 170.961349, -81.723526, -57.625430, -57.625430, -43.482435, -150.000000
1542730345.636846, 170.961349, -81.723526, -58.132176, -58.132176, -50.674572, -150.000000
1542730345.642218, 169.434677, -83.003868, -58.718112, -58.718112, -58.593579, -150.000000
1542730345.648197, 169.434677, -83.003868, -59.365266, -59.365266, -64.715489, -150.000000
1542730345.653393, 169.434677, -83.003868, -60.089735, -60.089735, -72.446868, -150.000000
1542730345.658621, 168.559174, -66.538429, -60.844290, -60.844290, -75.455489, -150.000000
1542730345.663998, 168.559174, -66.538429, -61.661922, -61.661922, -81.763156, -150.000000
